"","web_date","type","desc_title","proposal_id","proposal_link","period","status","proposal_filename"
"205","27.02.2008","A","Bundes-Verfassungsgesetz, Rechnungshofgesetz, Änderung","377/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00377/index.shtml","XXIII","nicht beschlossen","XXIII_377A"
"206","27.02.2008","A","Bundes-Verfassungsgesetz, Rechnungshofgesetz, Änderung","376/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00376/index.shtml","XXIII","nicht beschlossen","XXIII_376A"
"207","27.02.2008","A","Wohnungsgemeinnützigkeitsgesetz, Änderung","375/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00375/index.shtml","XXIII","nicht beschlossen","XXIII_375A"
"208","14.02.2008","BUA","Ökostromgesetz-Novelle 2008; Einkommensteuergesetz 1988, Änderung","442 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00442/index.shtml","XXIII","beschlossen","XXIII_442dB"
"209","14.02.2008","RV","Ökologisierungsgesetz 2007 (ÖkoG 2007)","406 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00406/index.shtml","XXIII","beschlossen","XXIII_406dB"
"210","14.02.2008","RV","Studienförderungsgesetz 1992","405 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00405/index.shtml","XXIII","beschlossen","XXIII_405dB"
"211","14.02.2008","RV","Vereinsgesetz, Änderung","263 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00263/index.shtml","XXIII","beschlossen","XXIII_263dB"
"212","14.02.2008","A","Gewerbeordnung, Änderung","549/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00549/index.shtml","XXIII","beschlossen","XXIII_549A"
"213","14.02.2008","A","Pflege-Verfassungsgesetz","547/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00547/index.shtml","XXIII","beschlossen","XXIII_547A"
"214","14.02.2008","A","Parlamentsmitarbeitergesetz, Änderung","489/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00489/index.shtml","XXIII","beschlossen","XXIII_489A"
"215","31.01.2008","A","Bundes-Verfassungsgesetz (B-VG), Änderung","592/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00592/index.shtml","XXIII","nicht beschlossen","XXIII_592A"
"216","31.01.2008","A","Bilanzbuchhaltungsgesetz, Änderung","584/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00584/index.shtml","XXIII","nicht beschlossen","XXIII_584A"
"217","31.01.2008","A","Normverbrauchsabgabegesetz, Änderung","578/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00578/index.shtml","XXIII","nicht beschlossen","XXIII_578A"
"218","31.01.2008","A","Sicherheitspolizeigesetz, Änderung","570/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00570/index.shtml","XXIII","nicht beschlossen","XXIII_570A"
"219","31.01.2008","A","Bundes-Verfassungsgesetz (B-VG), Änderung","542/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00542/index.shtml","XXIII","nicht beschlossen","XXIII_542A"
"220","31.01.2008","A","Futtermittelgesetz, Änderung","478/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00478/index.shtml","XXIII","nicht beschlossen","XXIII_478A"
"221","24.01.2008","A","Einkommensteuergesetz, Änderung","541/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00541/index.shtml","XXIII","nicht beschlossen","XXIII_541A"
"222","24.01.2008","A","Bleiberechtsgesetz, Änderung","273/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00273/index.shtml","XXIII","nicht beschlossen","XXIII_273A"
"223","24.01.2008","A","Waffengesetz, Änderung","68/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00068/index.shtml","XXIII","nicht beschlossen","XXIII_68A"
"224","16.01.2008","A","Bundes-Verfassungsgesetz (B-VG), Änderung","560/A","https://www.parlament.gv.at/PAKT/VHG/XXIII/A/A_00560/index.shtml","XXIII","nicht beschlossen","XXIII_560A"
"225","07.01.2008","RV","Signaturgesetz, Ziviltechnikergesetz u.a., Änderung","293 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00293/index.shtml","XXIII","beschlossen","XXIII_293dB"
"226","07.01.2008","RV","E-Government-Gesetz, Änderung  (E-GovG-Novelle 2007)","290 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00290/index.shtml","XXIII","beschlossen","XXIII_290dB"
"227","20.12.2007","BUA","Auslandseinsatzgesetz 2001, Militärbefugnisgesetz, Änderung","400 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00400/index.shtml","XXIII","beschlossen","XXIII_400dB"
"228","20.12.2007","BUA","Gebührengesetz 1957, Abgabenverwaltungsorganisationsgesetz u.a., Änderung","392 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00392/index.shtml","XXIII","beschlossen","XXIII_392dB"
"229","20.12.2007","BUA","Arbeiterkammergesetz 1992, Änderung","360 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00360/index.shtml","XXIII","beschlossen","XXIII_360dB"
"230","20.12.2007","BUA","Außenhandelsgesetz, Änderung","336 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00336/index.shtml","XXIII","beschlossen","XXIII_336dB"
"231","20.12.2007","BUA","Konsumentenschutzgesetz, Änderung","321 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00321/index.shtml","XXIII","beschlossen","XXIII_321dB"
"232","20.12.2007","RV","Bankwesengesetz, Sparkassengesetz u.a., Änderung","313 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00313/index.shtml","XXIII","beschlossen","XXIII_313dB"
"233","20.12.2007","RV","Schulorganisationsgesetz, Änderung","307 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00307/index.shtml","XXIII","beschlossen","XXIII_307dB"
"234","20.12.2007","RV","BIFIE-Gesetz 2008","306 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00306/index.shtml","XXIII","beschlossen","XXIII_306dB"
"235","20.12.2007","RV","Kraftfahrgesetz, Änderung (29. KFG-Novelle)","305 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00305/index.shtml","XXIII","beschlossen","XXIII_305dB"
"236","20.12.2007","RV","Kriegsopferversorgungsgesetz, Opferfürsorgegesetz u.a., Änderung","304 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00304/index.shtml","XXIII","beschlossen","XXIII_304dB"
"237","20.12.2007","RV","Berufsrechts-Änderungsgesetz 2008","303 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00303/index.shtml","XXIII","beschlossen","XXIII_303dB"
"238","20.12.2007","RV","Strafrechtsänderungsgesetz 2008","302 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00302/index.shtml","XXIII","beschlossen","XXIII_302dB"
"239","20.12.2007","RV","SMG-Novelle 2007","301 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00301/index.shtml","XXIII","beschlossen","XXIII_301dB"
"240","20.12.2007","RV","Betriebliches Mitarbeitervorsorgegesetz, Einkommensteuergesetz u.a., Änderung","300 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00300/index.shtml","XXIII","beschlossen","XXIII_300dB"
"241","20.12.2007","RV","Strafprozessreformbegleitgesetz II","299 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00299/index.shtml","XXIII","beschlossen","XXIII_299dB"
"242","20.12.2007","RV","Exekutionsordnungs-Novelle 2008 – EO-Nov. 2008","295 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00295/index.shtml","XXIII","beschlossen","XXIII_295dB"
"243","20.12.2007","RV","Finanzausgleichsgesetz; Zweckzuschussgesetz, Katastrophenfondsgesetz u.a., Änderung","289 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00289/index.shtml","XXIII","beschlossen","XXIII_289dB"
"244","20.12.2007","RV","Bilanzbuchhaltungsgesetz, Änderung","288 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00288/index.shtml","XXIII","beschlossen","XXIII_288dB"
"245","20.12.2007","RV","Ziviltechnikergesetz, Änderung","287 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00287/index.shtml","XXIII","beschlossen","XXIII_287dB"
"246","20.12.2007","RV","Bankwesengesetz, Börsegesetz u.a., Änderung","286 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00286/index.shtml","XXIII","beschlossen","XXIII_286dB"
"247","20.12.2007","RV","Gewerbeordnung; Änderung","283 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00283/index.shtml","XXIII","beschlossen","XXIII_283dB"
"248","20.12.2007","RV","Schulzeitgesetz, Änderung","282 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00282/index.shtml","XXIII","beschlossen","XXIII_282dB"
"249","20.12.2007","RV","Schulunterrichtsgesetz, Änderung","281 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00281/index.shtml","XXIII","beschlossen","XXIII_281dB"
"250","20.12.2007","RV","Flughafen-Bodenabfertigungsgesetz, Änderung","280 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00280/index.shtml","XXIII","beschlossen","XXIII_280dB"
"251","20.12.2007","RV","Wirtschaftstreuhandberufsgesetz, Änderung","279 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00279/index.shtml","XXIII","beschlossen","XXIII_279dB"
"252","20.12.2007","RV","Altlastensanierungsgesetz, Änderung (ALSAG-Novelle 2008)","271 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00271/index.shtml","XXIII","beschlossen","XXIII_271dB"
"253","20.12.2007","RV","Abgabensicherungsgesetz 2007","270 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00270/index.shtml","XXIII","beschlossen","XXIII_270dB"
"254","20.12.2007","RV","Mittelstandsfinanzierungsgesellschaften-Gesetz 2007 (MiFiG-Gesetz 2007)","269 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00269/index.shtml","XXIII","beschlossen","XXIII_269dB"
"255","20.12.2007","RV","Bundesfinanzgesetz 2008","262 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00262/index.shtml","XXIII","beschlossen","XXIII_262dB"
"256","20.12.2007","RV","Umweltförderungsgesetz, Änderung","260 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXIII/I/I_00260/index.shtml","XXIII","beschlossen","XXIII_260dB"
