"","web_date","type","desc_title","proposal_id","proposal_link","period","status","proposal_filename"
"272","30.11.2016","A","Apothekengesetz, Änderung","1373/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01373/index.shtml","XXV",2,"XXV_1373A"
"273","25.11.2016","A","Bundes-Verfassungsgesetz, Änderung","869/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_00869/index.shtml","XXV",2,"XXV_869A"
"274","25.11.2016","A","Bundes-Verfassungsgesetz, Änderung","840/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_00840/index.shtml","XXV",2,"XXV_840A"
"275","17.11.2016","RV","Besoldungsrechtsanpassungsgesetz","1296 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01296/index.shtml","XXV",5,"XXV_1296dB"
"276","17.11.2016","RV","Rechtspflegergesetz, Änderung","1295 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01295/index.shtml","XXV",5,"XXV_1295dB"
"277","17.11.2016","RV","Exekutionsordnungs-Novelle 2016 - EO-Nov. 2016","1294 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01294/index.shtml","XXV",5,"XXV_1294dB"
"278","17.11.2016","RV","Gewebesicherheitsgesetz, Änderung","1293 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01293/index.shtml","XXV",5,"XXV_1293dB"
"279","17.11.2016","RV","Unlauterer Wettbewerb, Preisauszeichnungsgesetz, Änderung","1251 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01251/index.shtml","XXV",5,"XXV_1251dB"
"280","17.11.2016","A","Apothekengesetz, Änderung","1863/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01863/index.shtml","XXV",5,"XXV_1863A"
"281","17.11.2016","A","Wahlrechtsänderungsgesetz 2017","1809/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01809/index.shtml","XXV",5,"XXV_1809A"
"282","10.11.2016","A","Geschäftsordnungsgesetz, Änderung","1845/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01845/index.shtml","XXV",2,"XXV_1845A"
"283","10.11.2016","A","Freiwilligengesetz, Änderung","1826/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01826/index.shtml","XXV",5,"XXV_1826A"
"284","09.11.2016","A","Namensänderungsgesetz, Änderung","1886/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01886/index.shtml","XXV",2,"XXV_1886A"
"285","09.11.2016","A","Pensionskassengesetz, Versicherungsaufsichtsgesetz, Änderung","1879/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01879/index.shtml","XXV",2,"XXV_1879A"
"286","25.10.2016","RV","Versorgungssicherungsgesetz, Änderung","1261 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01261/index.shtml","XXV",5,"XXV_1261dB"
"287","25.10.2016","RV","Maschinen-Inverkehrbringungs- und NotifizierungsG, Änderung","1259 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01259/index.shtml","XXV",5,"XXV_1259dB"
"288","25.10.2016","RV","Hochschülerinnen- und Hochschülerschaftsgesetz, Fachhochschul-Studiengesetz, Änderung","1258 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01258/index.shtml","XXV",5,"XXV_1258dB"
"289","25.10.2016","RV","Ingenieurgesetz 2017 (IngG 2017)","1254 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01254/index.shtml","XXV",5,"XXV_1254dB"
"290","25.10.2016","RV","Mineralrohstoffgesetz, Änderung","1249 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01249/index.shtml","XXV",5,"XXV_1249dB"
"291","18.10.2016","A","Namensänderungsgesetz, Änderung","1784/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01784/index.shtml","XXV",2,"XXV_1784A"
"292","12.10.2016","A","Hochschülerinnen- und Hochschülerschaftsgesetz, Änderung","1228/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01228/index.shtml","XXV",5,"XXV_1228A"
"293","05.10.2016","GABR","Bundes-Verfassungsgesetz, Übergangsgesetz, Bundesverfassungsgesetz betreffend Grundsätze für die Einrichtung und Geschäftsführung der Ämter der Landesregierungen außer Wien","869 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_00869/index.shtml","XXV",2,"XXV_869dB"
"294","05.10.2016","RV","Bundes-Verfassungsgesetz, Änderung","395 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_00395/index.shtml","XXV",2,"XXV_395dB"
"295","23.09.2016","BRA","Bundesrechnungsabschluss für das Jahr 2015","III-262 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/III/III_00262/index.shtml","XXV",5,"XXV_III262dB"
"296","23.09.2016","A","Bundespräsidentenwahlgesetz, Änderung","1814/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01814/index.shtml","XXV",5,"XXV_1814A"
"297","15.09.2016","A","Finanz-Verfassungsgesetz, Bundes-Verfassungsgesetz, Änderung","1681/A","https://www.parlament.gv.at/PAKT/VHG/XXV/A/A_01681/index.shtml","XXV",2,"XXV_1681A"
"298","14.07.2016","BUA","Gewerbeordnung 1994, Änderung","1244 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01244/index.shtml","XXV",5,"XXV_1244dB"
"299","14.07.2016","RV","GuKG-Novelle 2016","1194 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01194/index.shtml","XXV",5,"XXV_1194dB"
"300","14.07.2016","RV","Kraftfahrgesetz, Änderung (33. KFG-Novelle)","1192 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01192/index.shtml","XXV",5,"XXV_1192dB"
"301","14.07.2016","RV","Führerscheingesetz, Änderung (17. FSG-Novelle)","1191 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01191/index.shtml","XXV",5,"XXV_1191dB"
"302","14.07.2016","RV","EU-Abgabenänderungsgesetz 2016 (EU-AbgÄG 2016)","1190 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01190/index.shtml","XXV",5,"XXV_1190dB"
"303","14.07.2016","RV","Bundesfinanzgesetz 2016, Bundesfinanzrahmengesetz 2016 bis 2019 u.a., Änderung","1189 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01189/index.shtml","XXV",5,"XXV_1189dB"
"304","14.07.2016","RV","Dienstrechts-Novelle 2016","1188 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01188/index.shtml","XXV",5,"XXV_1188dB"
"305","14.07.2016","RV","Tuberkulosegesetz, Epidemiegesetz, Änderung","1187 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXV/I/I_01187/index.shtml","XXV",5,"XXV_1187dB"
